3.22424,-3.25066,32.2108
2.57675,-3.35392,31.4617
1.98368,-3.40958,30.7461
1.44436,-3.42996,30.0635
0.956926,-3.42546,29.4127
0.518687,-3.40473,28.7917
0.126346,-3.37479,28.1982
-0.223767,-3.34129,27.63
-0.535519,-3.3087,27.0848
-0.812837,-3.28052,26.5609
-1.05961,-3.25941,26.0563
-1.27959,-3.24741,25.5697
-1.47637,-3.24603,25.0999
-1.65333,-3.25639,24.6458
-1.81364,-3.27928,24.2067
-1.9602,-3.31529,23.7821
-2.09571,-3.36481,23.3714
-2.22262,-3.42817,22.9745
-2.34318,-3.50558,22.5912
-2.45942,-3.59727,22.2215
-2.5732,-3.70341,21.8656
-2.68622,-3.82423,21.5235
-2.80002,-3.95996,21.1958
-2.91602,-4.11088,20.8828
-3.0355,-4.27731,20.585
-3.15968,-4.45962,20.3031
-3.28968,-4.65822,20.038
-3.42653,-4.87356,19.7904
-3.57124,-5.10613,19.5616
-3.72472,-5.35642,19.3528
-3.88789,-5.62494,19.1652
-4.0616,-5.91218,19.0006
-4.24666,-6.21858,18.8607
-4.44385,-6.54451,18.7476
-4.65392,-6.89023,18.6635
-4.87755,-7.25584,18.6109
-5.11538,-7.64124,18.5925
-5.36796,-8.04606,18.6116
-5.63577,-8.46956,18.6712
-5.91915,-8.91061,18.7751
-6.2183,-9.36754,18.9271
-6.53322,-9.83805,19.131
-6.8637,-10.3191,19.3912
-7.20924,-10.8068,19.7116
-7.569,-11.2963,20.0965
-7.94172,-11.7815,20.5495
-8.3257,-12.2554,21.0742
-8.71867,-12.7095,21.6731
-9.11775,-13.134,22.3477
-9.51937,-13.518,23.0983
-9.91924,-13.8494,23.9231
-10.3123,-14.1153,24.8184
-10.6926,-14.3023,25.7777
-11.0535,-14.3969,26.7914
-11.3879,-14.3865,27.8469
-11.6877,-14.2601,28.9283
-11.945,-14.009,30.0164
-12.1514,-13.628,31.0895
-12.299,-13.1163,32.1237
-12.3808,-12.478,33.0944
-12.3905,-11.7225,33.9774
-12.3237,-10.8646,34.7503
-12.1778,-9.92411,35.3942
-11.9524,-8.92442,35.8948
-11.6496,-7.89155,36.2436
-11.2738,-6.85228,36.4381
-10.8317,-5.83247,36.4818
-10.3317,-4.85542,36.384
-9.7841,-3.94065,36.1579
-9.19976,-3.10307,35.8203
-8.59009,-2.35259,35.3894
-7.96634,-1.6943,34.8837
-7.33914,-1.12898,34.321
-6.71812,-0.653786,33.7174
-6.11169,-0.263144,33.087
-5.52683,0.0503898,32.4414
-4.96911,0.295352,31.7897
-4.44266,0.480715,31.1393
-3.95033,0.615375,30.4951
-3.49376,0.707787,29.8609
-3.0736,0.765725,29.239
-2.68967,0.796149,28.6307
-2.34109,0.80515,28.0366
-2.02646,0.797956,27.457
-1.74402,0.778974,26.8917
-1.49172,0.751855,26.3403
-1.26736,0.719579,25.8023
-1.06867,0.68453,25.2771
-0.89335,0.648587,24.7643
-0.739156,0.613194,24.2632
-0.603921,0.579441,23.7734
-0.485585,0.548122,23.2944
-0.382214,0.519791,22.8259
-0.292014,0.494817,22.3674
-0.213331,0.473421,21.9186
-0.144656,0.455713,21.4792
-0.0846188,0.441723,21.049
-0.0319846,0.431424,20.6276
0.0143563,0.424752,20.2149
0.0553958,0.421622,19.8107
0.0920184,0.421942,19.4147
0.125011,0.425623,19.0268
0.155072,0.432584,18.6468
0.182823,0.442762,18.2745
0.208817,0.456115,17.9098
0.233547,0.472624,17.5526
0.257455,0.492297,17.2027
0.280939,0.515173,16.8599
0.304362,0.541318,16.5241
0.328058,0.570833,16.1953
0.352335,0.603851,15.8732
0.377487,0.640539,15.5579
0.403792,0.681101,15.2492
0.431523,0.725777,14.9469
0.460948,0.774846,14.6511
0.492338,0.828629,14.3617
0.525967,0.887489,14.0785
0.562119,0.951837,13.8016
0.601091,1.02213,13.5309
0.643195,1.09888,13.2665
0.688764,1.18266,13.0082
0.738153,1.27409,12.7562
0.791747,1.37387,12.5105
0.849959,1.48277,12.2711
0.91324,1.60163,12.0383
0.982079,1.73138,11.8122
1.05701,1.87305,11.5929
1.13861,2.02774,11.3809
1.22753,2.19669,11.1763
1.32444,2.38124,10.9798
1.43012,2.58285,10.7917
1.54539,2.80312,10.6128
1.67117,3.04379,10.4439
1.80843,3.30674,10.2859
1.95826,3.59402,10.14
2.12184,3.90783,10.0075
2.30044,4.25052,9.89031
2.49544,4.62462,9.79029
2.70836,5.03278,9.70988
2.9408,5.47782,9.65199
3.19451,5.96262,9.62004
3.47132,6.49014,9.61812
3.7732,7.06333,9.65105
4.10221,7.68504,9.72454
4.4605,8.35789,9.84531
4.85024,9.0841,10.0212
5.27362,9.86527,10.2614
5.73279,10.7021,10.5764
6.22972,11.5939,10.9784
6.76614,12.5384,11.4811
7.34336,13.5307,12.0999
7.9621,14.563,12.8515
8.62218,15.6235,13.754
9.32232,16.6956,14.826
10.0596,17.7568,16.0859
10.8294,18.7777,17.5504
11.6242,19.7215,19.2329
12.4339,20.5434,21.1407
13.2449,21.1909,23.2723
14.0395,21.6052,25.6135
14.796,21.7242,28.1345
15.4889,21.487,30.7861
16.0887,20.8406,33.4985
16.5639,19.7476,36.1815
16.8822,18.1949,38.7288
17.0135,16.2017,41.026
16.9323,13.8235,42.9619
16.6214,11.1519,44.4433
16.0745,8.30725,45.4081
15.2978,5.42592,45.8352
14.3106,2.64327,45.7486
13.1438,0.0769105,45.2119
11.8372,-2.18616,44.3177
10.4348,-4.09585,43.1726
8.98175,-5.63813,41.8818
7.51976,-6.82858,40.5377
6.08493,-7.7031,39.2135
4.70613,-8.3084,37.9605
3.40467,-8.69407,36.8103
2.1948,-8.90709,35.7781
1.08461,-8.98873,34.867
0.0772779,-8.97332,34.0722
-0.827782,-8.88828,33.3838
-1.63383,-8.75483,32.7897
-2.34593,-8.58903,32.2769
-2.97024,-8.40281,31.8329
-3.5135,-8.20493,31.4458
-3.98264,-8.00181,31.1052
-4.38456,-7.79813,30.8018
-4.72592,-7.5973,30.5276
-5.01305,-7.40187,30.2761
-5.25194,-7.21375,30.0417
-5.44812,-7.03439,29.8197
-5.60674,-6.8649,29.6065
-5.73256,-6.70618,29.3993
-5.82992,-6.5589,29.1958
-5.90282,-6.4236,28.9942
-5.9549,-6.30068,28.7935
-5.98948,-6.19042,28.5928
-6.00957,-6.09301,28.3918
-6.01791,-6.00853,28.1901
-6.01698,-5.93701,27.9879
-6.00898,-5.87837,27.7853
-5.99592,-5.83248,27.5829
-5.97958,-5.79917,27.3809
-5.96153,-5.7782,27.1801
-5.9432,-5.7693,26.9809
-5.92581,-5.77217,26.7842
-5.91045,-5.78649,26.5906
-5.89805,-5.81193,26.4008
-5.88944,-5.84814,26.2155
-5.88531,-5.89475,26.0356
-5.88625,-5.95141,25.8619
-5.89277,-6.01775,25.6949
-5.90527,-6.09341,25.5356
-5.92408,-6.178,25.3848
-5.94947,-6.27115,25.2431
-5.98164,-6.37246,25.1113
-6.02072,-6.48153,24.9903
-6.0668,-6.59792,24.8807
-6.11992,-6.72119,24.7834
-6.18004,-6.85083,24.699
-6.24712,-6.98632,24.6284
-6.32104,-7.12709,24.5723
-6.40165,-7.27248,24.5314
-6.48873,-7.42181,24.5063
-6.58204,-7.57429,24.4977
-6.68126,-7.72906,24.5063
-6.78604,-7.88519,24.5326
-6.89596,-8.04164,24.577
-7.01053,-8.19727,24.6401
-7.1292,-8.35085,24.7219
-7.25137,-8.50104,24.8228
-7.37633,-8.64642,24.9428
-7.50334,-8.78546,25.0818
-7.63155,-8.91657,25.2393
-7.76006,-9.03809,25.415
-7.88786,-9.14831,25.6081
-8.0139,-9.2455,25.8175
-8.13706,-9.32794,26.0421
-8.25615,-9.39398,26.2803
-8.36994,-9.44203,26.5302
-8.47714,-9.47062,26.7899
-8.57649,-9.4785,27.057
-8.66669,-9.46459,27.3288
-8.74648,-9.42812,27.6024
-8.81465,-9.36861,27.875
-8.87004,-9.28594,28.1433
-8.91163,-9.18037,28.4041
-8.93851,-9.05255,28.6542
-8.94991,-8.90355,28.8903
-8.94527,-8.73484,29.1093
-8.92423,-8.54826,29.3085
-8.88663,-8.34601,29.4852
-8.83257,-8.13056,29.6371
-8.76237,-7.90466,29.7625
-8.6766,-7.67117,29.8599
-8.57606,-7.43308,29.9283
-8.46176,-7.19337,29.9672
-8.33492,-6.95498,29.9766
-8.19693,-6.72068,29.9567
-8.0493,-6.49308,29.9085
-7.89368,-6.27453,29.833
-7.73177,-6.0671,29.7316
-7.5653,-5.87255,29.6061
-7.39602,-5.69232,29.4582
-7.22565,-5.52755,29.29
-7.05584,-5.37906,29.1036
-6.88816,-5.24739,28.9011
-6.72409,-5.13285,28.6845
-6.56496,-5.03549,28.456
-6.41202,-4.9552,28.2174
-6.26634,-4.89171,27.9708
-6.12887,-4.84462,27.7179
-6.00045,-4.81346,27.4605
-5.88175,-4.7977,27.2001
-5.77334,-4.79677,26.9383
-5.67569,-4.8101,26.6765
-5.58913,-4.83711,26.416
-5.51393,-4.87728,26.158
-5.45026,-4.93007,25.9038
-5.39824,-4.99502,25.6544
-5.35792,-5.07169,25.4109
-5.3293,-5.1597,25.1745
-5.31234,-5.25868,24.9459
-5.30697,-5.36834,24.7264
-5.31311,-5.48838,24.5168
-5.33064,-5.61857,24.318
-5.35943,-5.75866,24.1312
-5.39935,-5.90842,23.9572
-5.45026,-6.06762,23.797
-5.51199,-6.23601,23.6518
-5.5844,-6.41333,23.5225
-5.66729,-6.59923,23.4102
-5.76048,-6.79336,23.316
-5.86377,-6.99525,23.241
-5.97692,-7.20435,23.1864
-6.09966,-7.42002,23.1532
-6.2317,-7.64145,23.1428
-6.37267,-7.86772,23.1561
-6.52218,-8.09773,23.1944
-6.67973,-8.33019,23.2586
-6.84478,-8.5636,23.3499
-7.01666,-8.79625,23.469
-7.19462,-9.02621,23.6169
-7.37778,-9.2513,23.7939
-7.56513,-9.4691,24.0006
-7.75553,-9.67697,24.2369
-7.94767,-9.87205,24.5027
-8.14011,-10.0513,24.7972
-8.33123,-10.2115,25.1195
-8.51925,-10.3493,25.4678
-8.70226,-10.4616,25.8402
-8.87819,-10.5449,26.2337
-9.04486,-10.5963,26.6453
-9.2,-10.6128,27.0708
-9.34129,-10.5922,27.5058
-9.46638,-10.5324,27.9451
-9.57299,-10.4323,28.3832
-9.65892,-10.2913,28.8142
-9.72216,-10.1098,29.232
-9.76092,-9.88888,29.6302
-9.77372,-9.63087,30.0029
-9.75943,-9.3388,30.3441
-9.71737,-9.01664,30.6486
-9.64729,-8.6691,30.9119
-9.54947,-8.30149,31.1299
-9.42468,-7.91958,31.3001
-9.27417,-7.52936,31.4205
-9.09969,-7.13685,31.4904
-8.9034,-6.74787,31.51
-8.68785,-6.36788,31.4806
-8.45585,-6.00181,31.4042
-8.21045,-5.65394,31.2836
-7.9548,-5.3278,31.1222
-7.6921,-5.02616,30.9235
-7.4255,-4.75102,30.6917
-7.15806,-4.50364,30.4306
-6.89261,-4.28461,30.1444
-6.63181,-4.09396,29.8368
-6.37803,-3.93121,29.5116
-6.13335,-3.79549,29.1721
-5.89956,-3.68564,28.8214
-5.67817,-3.60033,28.4625
-5.47038,-3.53806,28.0976
-5.27715,-3.49734,27.7292
-5.09917,-3.47666,27.3592
-4.93692,-3.47457,26.9893
-4.79068,-3.48972,26.6211
-4.66059,-3.52088,26.2558
-4.54662,-3.56696,25.8948
-4.44865,-3.62701,25.5391
-4.36649,-3.70022,25.1896
-4.29986,-3.78593,24.8474
-4.24847,-3.88362,24.5133
-4.21198,-3.99292,24.188
-4.19008,-4.11355,23.8724
-4.18242,-4.24537,23.5673
-4.18872,-4.38831,23.2735
-4.20868,-4.5424,22.9919
-4.24205,-4.70775,22.7232
-4.28862,-4.88452,22.4685
-4.34821,-5.0729,22.2286
-4.42068,-5.27313,22.0046
-4.50592,-5.48543,21.7976
-4.60388,-5.71006,21.6088
-4.71449,-5.9472,21.4395
-4.83776,-6.19702,21.2911
-4.97369,-6.45961,21.1651
-5.12228,-6.73496,21.0631
-5.28355,-7.02294,20.9868
-5.45749,-7.32326,20.9381
-5.64407,-7.63543,20.919
-5.8432,-7.95873,20.9316
-6.05475,-8.29216,20.978
-6.2785,-8.63441,21.0605
-6.51409,-8.98376,21.1814
-6.76105,-9.33809,21.343
-7.01876,-9.69479,21.5475
-7.28636,-10.0507,21.797
-7.5628,-10.4022,22.0934
-7.84674,-10.7449,22.4382
-8.13655,-11.0739,22.8326
-8.43028,-11.3836,23.2769
-8.72561,-11.6679,23.7711
-9.01984,-11.9202,24.3137
-9.30988,-12.1335,24.9027
-9.59224,-12.3005,25.5342
-9.86307,-12.4141,26.2034
-10.1182,-12.4671,26.9038
-10.3531,-12.4534,27.6271
-10.5631,-12.3674,28.3639
-10.7435,-12.2053,29.103
-10.8897,-11.9648,29.8322
-10.9972,-11.6456,30.5385
-11.062,-11.25,31.2084
-11.0808,-10.7826,31.8287
-11.051,-10.2505,32.387
-10.971,-9.66316,32.872
-10.8402,-9.03203,33.2747
-10.6594,-8.36992,33.5883
-10.4304,-7.69054,33.8087
-10.1564,-7.00776,33.9347
-9.84156,-6.33493,33.9677
-9.4909,-5.68427,33.9118
-9.11024,-5.06634,33.7731
-8.70585,-4.48973,33.5592
-8.28424,-3.96086,33.2789
-7.8519,-3.48394,32.9414
-7.4151,-3.0611,32.5561
-6.9797,-2.69265,32.132
-6.551,-2.37732,31.6773
-6.13363,-2.11265,31.1995
-5.73153,-1.89528,30.7051
-5.3479,-1.72128,30.1996
-4.98524,-1.58643,29.6877
-4.64536,-1.48644,29.173
-4.32947,-1.41708,28.6586
-4.03823,-1.3744,28.1468
-3.77185,-1.35473,27.6393
-3.53013,-1.35478,27.1377
-3.3126,-1.37168,26.6427
-3.11851,-1.40292,26.1553
-2.94695,-1.44642,25.676
-2.7969,-1.50044,25.2051
-2.66725,-1.56361,24.7429
-2.55689,-1.63485,24.2898
-2.46468,-1.71336,23.8458
-2.38955,-1.79862,23.4111
-2.33046,-1.89029,22.9858
-2.28644,-1.98824,22.5702
-2.25662,-2.0925,22.1642
-2.24021,-2.20327,21.7682
-2.23651,-2.32084,21.3822
-2.24495,-2.44564,21.0064
-2.26502,-2.57819,20.6412
-2.29633,-2.71909,20.2868
-2.33861,-2.86902,19.9435
-2.39165,-3.02874,19.6117
-2.45536,-3.19907,19.2919
-2.52973,-3.38089,18.9846
-2.61485,-3.57515,18.6905
-2.71088,-3.78283,18.4101
-2.81807,-4.00497,18.1445
-2.93676,-4.24265,17.8944
-3.06735,-4.497,17.6612
-3.21032,-4.76916,17.4459
-3.3662,-5.06029,17.2501
-3.53561,-5.37155,17.0754
-3.7192,-5.70409,16.9238
-3.91769,-6.05899,16.7975
-4.13182,-6.43728,16.6989
-4.36237,-6.83985,16.6309
-4.61012,-7.26742,16.5967
-4.87585,-7.72045,16.5998
-5.16031,-8.1991,16.6442
-5.46419,-8.7031,16.7344
-5.78808,-9.23165,16.8753
-6.13244,-9.78324,17.0721
-6.49752,-10.3556,17.3306
-6.88332,-10.9452,17.6569
-7.28951,-11.5477,18.0571
-7.71533,-12.157,18.5378
-8.15951,-12.7655,19.105
-8.62011,-13.3637,19.7645
-9.09446,-13.9399,20.5211
-9.57901,-14.4807,21.3785
-10.0692,-14.9702,22.338
-10.5593,-15.3906,23.3986
-11.0424,-15.7225,24.5558
-11.5104,-15.9456,25.8008
-11.9539,-16.0393,27.1202
-12.3625,-15.9841,28.4951
-12.7246,-15.7631,29.9013
-13.0285,-15.3635,31.309
-13.262,-14.7787,32.6845
-13.4137,-14.0097,33.9907
-13.4733,-13.066,35.1901
-13.4325,-11.9666,36.2468
-13.2859,-10.7392,37.1292
-13.0313,-9.4189,37.8135
-12.67,-8.04589,38.2846
-12.2076,-6.66237,38.5383
-11.6531,-5.30927,38.5809
-11.0187,-4.02318,38.4279
-10.3192,-2.83392,38.1027
-9.57063,-1.76307,37.6331
-8.78988,-0.82349,37.0492
-7.99324,-0.0198454,36.3806
-7.1959,0.650231,35.6545
-6.41129,1.19454,34.8946
-5.6507,1.62463,34.1202
-4.92317,1.95422,33.346
-4.23543,2.19787,32.5828
-3.5921,2.36999,31.8381
-2.99589,2.48416,31.1162
-2.44789,2.55267,30.4194
-1.94783,2.58637,29.7486
-1.49441,2.59457,29.1032
-1.08551,2.58511,28.4824
-0.718451,2.56449,27.8847
-0.390156,2.53802,27.3086
-0.0973384,2.50994,26.7525
0.16339,2.48363,26.215
0.395414,2.46171,25.6947
0.602043,2.44621,25.1906
0.78646,2.43866,24.7015
0.95168,2.44021,24.2267
1.10053,2.45172,23.7653
1.23565,2.47381,23.317
1.35947,2.50694,22.8812
1.47421,2.55146,22.4577
1.58194,2.60765,22.0462
1.68451,2.67576,21.6465
1.78363,2.75602,21.2586
1.88087,2.8487,20.8826
1.97766,2.95409,20.5185
2.0753,3.0725,20.1666
2.17502,3.20434,19.827
2.27795,3.35006,19.5002
2.38516,3.51019,19.1865
2.49767,3.6853,18.8865
2.61643,3.87607,18.6008
2.74239,4.08324,18.3302
2.87648,4.30759,18.0756
3.01959,4.54998,17.838
3.17263,4.81134,17.6186
3.3365,5.09259,17.4189
3.51211,5.3947,17.2404
3.70037,5.71864,17.0851
3.90219,6.06535,16.955
4.11851,6.43569,16.8526
4.35023,6.83044,16.7806
4.59825,7.25021,16.7421
4.86344,7.69537,16.7406
5.14664,8.16601,16.7801
5.44857,8.6618,16.8648
5.7699,9.18189,16.9994
6.1111,9.7248,17.1892
6.47247,10.2882,17.4397
6.85404,10.8688,17.7568
7.25552,11.4622,18.1466
7.67619,12.0625,18.6153
8.11482,12.6623,19.169
8.56957,13.2523,19.8131
9.03784,13.8213,20.5525
9.51618,14.3562,21.3906
10.0002,14.8416,22.329
10.4843,15.2603,23.3666
10.9619,15.5935,24.4992
11.4251,15.8213,25.7185
11.8647,15.9237,27.0118
12.2706,15.8818,28.3608
12.6317,15.6787,29.7424
12.9364,15.3018,31.128
13.1729,14.7441,32.485
13.3301,14.0059,33.7775
13.3976,13.0956,34.969
13.3674,12.031,36.0241
13.2338,10.8381,36.9118
12.9942,9.55033,37.6079
12.6498,8.20636,38.0967
12.2055,6.84707,38.3729
11.6697,5.51254,38.4412
11.0539,4.23897,38.3156
10.3724,3.05629,38.0179
9.64083,1.98663,37.5745
8.87541,1.0437,37.0146
8.09224,0.233183,36.3669
7.30633,-0.44622,35.6584
6.53108,-1.00131,34.9127
5.77784,-1.44277,34.149
5.05578,-1.78362,33.3827
4.37184,-2.03792,32.6249
3.73086,-2.21973,31.8833
3.1358,-2.34242,31.1628
2.58798,-2.41817,30.4661
2.08736,-2.45781,29.7942
1.63285,-2.47068,29.147
1.22249,-2.4647,28.5237
0.853775,-2.44646,27.9231
0.523751,-2.42134,27.3437
0.229242,-2.39369,26.7842
-0.0330505,-2.36696,26.243
-0.266442,-2.34387,25.7189
-0.474185,-2.32651,25.2108
-0.659418,-2.31647,24.7176
-0.825123,-2.31495,24.2385
-0.974106,-2.32284,23.7729
-1.10898,-2.34079,23.32
-1.23216,-2.36928,22.8796
-1.34587,-2.40868,22.4512
-1.45215,-2.45927,22.0346
-1.55287,-2.52131,21.6296
-1.64971,-2.59502,21.2362
-1.74424,-2.68065,20.8543
-1.83788,-2.77848,20.4839
-1.93194,-2.88883,20.1253
-2.02763,-3.01208,19.7786
-2.12608,-3.14866,19.4441
-2.22833,-3.29908,19.1222
-2.33541,-3.46391,18.8133
-2.44826,-3.64382,18.5179
-2.56782,-3.83953,18.2367
-2.69499,-4.05184,17.9706
-2.83067,-4.28161,17.7204
-2.97577,-4.52978,17.4872
-3.13117,-4.79732,17.2722
-3.29778,-5.08525,17.077
-3.47653,-5.39461,16.9032
-3.66834,-5.72645,16.7526
-3.87415,-6.08178,16.6276
-4.09491,-6.46154,16.5307
-4.33157,-6.86658,16.4647
-4.58507,-7.29758,16.4328
-4.85632,-7.75496,16.4388
-5.14619,-8.23886,16.4866
-5.45546,-8.74898,16.5809
-5.78481,-9.28445,16.7265
-6.13477,-9.84376,16.9291
-6.50567,-10.4245,17.1944
-6.89755,-11.0232,17.5287
-7.31012,-11.6353,17.9385
-7.74263,-12.2544,18.4302
-8.19381,-12.8728,19.0105
-8.66171,-13.4807,19.685
-9.14361,-14.0661,20.459
-9.63586,-14.615,21.3359
-10.1338,-15.1109,22.3175
-10.6315,-15.5357,23.4025
-11.1219,-15.8691,24.5861
-11.5966,-16.0901,25.8593
-12.046,-16.1775,27.208
-12.4591,-16.1111,28.6126
-12.8243,-15.8737,30.0477
-13.1293,-15.4523,31.4824
-13.3616,-14.8406,32.8815
-13.5095,-14.0399,34.2068
-13.5625,-13.061,35.4194
-13.5124,-11.9242,36.4824
-13.3535,-10.6587,37.364
-13.0841,-9.30173,38.04
-12.7058,-7.89507,38.4963
-12.2248,-6.48248,38.7295
-11.6505,-5.106,38.7474
-10.9961,-3.80281,38.5673
-10.2767,-2.6028,38.2141
-9.50935,-1.52709,37.7173
-8.71112,-0.587768,37.1082
-7.89879,0.211534,36.4172
-7.08776,0.874277,35.6722
-6.29155,1.40932,34.8968
-5.52147,1.82914,34.1101
-4.78641,2.14822,33.327
-4.09294,2.3817,32.5576
-3.44548,2.54443,31.809
-2.84649,2.65022,31.0851
-2.29682,2.71153,30.388
-1.79598,2.73927,29.7179
-1.34246,2.74273,29.0744
-0.933939,2.72972,28.4561
-0.567573,2.70668,27.8615
-0.240147,2.67883,27.2889
0.0517506,2.65034,26.7367
0.311609,2.62449,26.2033
0.542897,2.60384,25.6874
0.748991,2.59036,25.1878
0.933128,2.58552,24.7034
1.09837,2.59042,24.2335
1.24757,2.60589,23.7773
1.3834,2.63251,23.3342
1.50831,2.67073,22.904
1.62456,2.72089,22.4862
1.73419,2.78325,22.0807
1.8391,2.85807,21.6873
1.94099,2.94559,21.3061
2.04145,3.04606,20.9372
2.14191,3.15979,20.5806
2.2437,3.2871,20.2367
2.34804,3.42842,19.9057
2.45608,3.58419,19.5881
2.56889,3.75495,19.2844
2.6875,3.9413,18.9951
2.81288,4.14389,18.7212
2.94598,4.36345,18.4633
3.08773,4.60077,18.2226
3.23903,4.85666,18.0002
3.40079,5.13199,17.7975
3.57391,5.42764,17.6161
3.75929,5.74448,17.4577
3.95781,6.08334,17.3245
4.17036,6.44503,17.2188
4.39783,6.83019,17.1432
4.64106,7.23935,17.1007
4.90089,7.6728,17.0947
5.17808,8.13053,17.1288
5.47333,8.61214,17.2073
5.78721,9.11674,17.3345
